 time            time            v(rfp)          v(lop)          voutdiff       
 4.28950000e-07  4.28950000e-07  8.47618809e-01  5.50000000e-01 -4.25342894e-02 
 4.29050000e-07  4.29050000e-07  8.47563749e-01  5.50000000e-01 -4.35295016e-02 
 4.29150000e-07  4.29150000e-07  8.47509074e-01  5.50000000e-01 -4.45178075e-02 
 4.29250000e-07  4.29250000e-07  8.47454793e-01  5.50000000e-01 -4.54990665e-02 
 4.29350000e-07  4.29350000e-07  8.47400913e-01  5.50000000e-01 -4.64731116e-02 
 4.29450000e-07  4.29450000e-07  8.47347444e-01  5.50000000e-01 -4.74397985e-02 
 4.29550000e-07  4.29550000e-07  8.47294394e-01  5.50000000e-01 -4.83989671e-02 
 4.29650000e-07  4.29650000e-07  8.47241771e-01  5.50000000e-01 -4.93504719e-02 
 4.29750000e-07  4.29750000e-07  8.47189583e-01  5.50000000e-01 -5.02941583e-02 
 4.29850000e-07  4.29850000e-07  8.47137839e-01  5.50000000e-01 -5.12298808e-02 
 4.29950000e-07  4.29950000e-07  8.47086548e-01  5.50000000e-01 -5.21574893e-02 
 4.30050000e-07  4.30050000e-07  8.47035716e-01  5.50000000e-01 -5.30768396e-02 
 4.30150000e-07  4.30150000e-07  8.46985352e-01  5.50000000e-01 -5.39877852e-02 
 4.30250000e-07  4.30250000e-07  8.46935465e-01  5.50000000e-01 -5.48901837e-02 
 4.30350000e-07  4.30350000e-07  8.46886061e-01  5.50000000e-01 -5.57839003e-02 
 4.30450000e-07  4.30450000e-07  8.46837149e-01  5.50000000e-01 -5.66687852e-02 
 4.30550000e-07  4.30550000e-07  8.46788737e-01  5.50000000e-01 -5.75446915e-02 
 4.30650000e-07  4.30650000e-07  8.46740831e-01  5.50000000e-01 -5.84114921e-02 
 4.30750000e-07  4.30750000e-07  8.46693441e-01  5.50000000e-01 -5.92690483e-02 
 4.30850000e-07  4.30850000e-07  8.46646572e-01  5.50000000e-01 -6.01172251e-02 
 4.30950000e-07  4.30950000e-07  8.46600233e-01  5.50000000e-01 -6.09558896e-02 
 4.31050000e-07  4.31050000e-07  8.46554431e-01  5.50000000e-01 -6.17849095e-02 
 4.31150000e-07  4.31150000e-07  8.46509173e-01  5.50000000e-01 -6.26041547e-02 
 4.31250000e-07  4.31250000e-07  8.46464466e-01  5.50000000e-01 -6.34134962e-02 
 4.31350000e-07  4.31350000e-07  8.46420318e-01  5.50000000e-01 -6.42128069e-02 
 4.31450000e-07  4.31450000e-07  8.46376734e-01  5.50000000e-01 -6.50019613e-02 
 4.31550000e-07  4.31550000e-07  8.46333723e-01  5.50000000e-01 -6.57808354e-02 
 4.31650000e-07  4.31650000e-07  8.46291291e-01  5.50000000e-01 -6.65493069e-02 
 4.31750000e-07  4.31750000e-07  8.46249445e-01  5.50000000e-01 -6.73072551e-02 
 4.31850000e-07  4.31850000e-07  8.46208190e-01  5.50000000e-01 -6.80545610e-02 
 4.31950000e-07  4.31950000e-07  8.46167535e-01  5.50000000e-01 -6.87911075e-02 
 4.32050000e-07  4.32050000e-07  8.46127485e-01  5.50000000e-01 -6.95167789e-02 
 4.32150000e-07  4.32150000e-07  8.46088046e-01  5.50000000e-01 -7.02314615e-02 
 4.32250000e-07  4.32250000e-07  8.46049225e-01  5.50000000e-01 -7.09350431e-02 
 4.32350000e-07  4.32350000e-07  8.46011028e-01  5.50000000e-01 -7.16274136e-02 
 4.32450000e-07  4.32450000e-07  8.45973461e-01  5.50000000e-01 -7.23084643e-02 
 4.32550000e-07  4.32550000e-07  8.45936529e-01  5.50000000e-01 -7.29780886e-02 
 4.32650000e-07  4.32650000e-07  8.45900239e-01  5.50000000e-01 -7.36361816e-02 
 4.32750000e-07  4.32750000e-07  8.45864597e-01  5.50000000e-01 -7.42826403e-02 
 4.32850000e-07  4.32850000e-07  8.45829608e-01  5.50000000e-01 -7.49173633e-02 
 4.32950000e-07  4.32950000e-07  8.45795277e-01  5.50000000e-01 -7.55402514e-02 
 4.33050000e-07  4.33050000e-07  8.45761610e-01  5.50000000e-01 -7.61512071e-02 
 4.33150000e-07  4.33150000e-07  8.45728613e-01  5.50000000e-01 -7.67501348e-02 
 4.33250000e-07  4.33250000e-07  8.45696290e-01  5.50000000e-01 -7.73369409e-02 
 4.33350000e-07  4.33350000e-07  8.45664646e-01  5.50000000e-01 -7.79115334e-02 
 4.33450000e-07  4.33450000e-07  8.45633688e-01  5.50000000e-01 -7.84738227e-02 
 4.33550000e-07  4.33550000e-07  8.45603418e-01  5.50000000e-01 -7.90237208e-02 
 4.33650000e-07  4.33650000e-07  8.45573843e-01  5.50000000e-01 -7.95611417e-02 
 4.33750000e-07  4.33750000e-07  8.45544967e-01  5.50000000e-01 -8.00860016e-02 
 4.33850000e-07  4.33850000e-07  8.45516795e-01  5.50000000e-01 -8.05982184e-02 
 4.33950000e-07  4.33950000e-07  8.45489330e-01  5.50000000e-01 -8.10977121e-02 
 4.34050000e-07  4.34050000e-07  8.45462578e-01  5.50000000e-01 -8.15844047e-02 
 4.34150000e-07  4.34150000e-07  8.45436542e-01  5.50000000e-01 -8.20582203e-02 
 4.34250000e-07  4.34250000e-07  8.45411227e-01  5.50000000e-01 -8.25190848e-02 
 4.34350000e-07  4.34350000e-07  8.45386636e-01  5.50000000e-01 -8.29669264e-02 
 4.34450000e-07  4.34450000e-07  8.45362774e-01  5.50000000e-01 -8.34016752e-02 
 4.34550000e-07  4.34550000e-07  8.45339644e-01  5.50000000e-01 -8.38232634e-02 
 4.34650000e-07  4.34650000e-07  8.45317251e-01  5.50000000e-01 -8.42316251e-02 
 4.34750000e-07  4.34750000e-07  8.45295596e-01  5.50000000e-01 -8.46266968e-02 
 4.34850000e-07  4.34850000e-07  8.45274685e-01  5.50000000e-01 -8.50084168e-02 
 4.34950000e-07  4.34950000e-07  8.45254519e-01  5.50000000e-01 -8.53767256e-02 
 4.35050000e-07  4.35050000e-07  8.45235103e-01  5.50000000e-01 -8.57315659e-02 
 4.35150000e-07  4.35150000e-07  8.45216440e-01  5.50000000e-01 -8.60728822e-02 
 4.35250000e-07  4.35250000e-07  8.45198532e-01  5.50000000e-01 -8.64006215e-02 
 4.35350000e-07  4.35350000e-07  8.45181382e-01  5.50000000e-01 -8.67147326e-02 
 4.35450000e-07  4.35450000e-07  8.45164993e-01  5.50000000e-01 -8.70151667e-02 
 4.35550000e-07  4.35550000e-07  8.45149367e-01  5.50000000e-01 -8.73018769e-02 
 4.35650000e-07  4.35650000e-07  8.45134507e-01  5.50000000e-01 -8.75748185e-02 
 4.35750000e-07  4.35750000e-07  8.45120416e-01  5.50000000e-01 -8.78339492e-02 
 4.35850000e-07  4.35850000e-07  8.45107095e-01  5.50000000e-01 -8.80792285e-02 
 4.35950000e-07  4.35950000e-07  8.45094547e-01  5.50000000e-01 -8.83106182e-02 
 4.36050000e-07  4.36050000e-07  8.45082774e-01  5.50000000e-01 -8.85280824e-02 
 4.36150000e-07  4.36150000e-07  8.45071777e-01  5.50000000e-01 -8.87315871e-02 
 4.36250000e-07  4.36250000e-07  8.45061558e-01  5.50000000e-01 -8.89211008e-02 
 4.36350000e-07  4.36350000e-07  8.45052119e-01  5.50000000e-01 -8.90965939e-02 
 4.36450000e-07  4.36450000e-07  8.45043462e-01  5.50000000e-01 -8.92580390e-02 
 4.36550000e-07  4.36550000e-07  8.45035587e-01  5.50000000e-01 -8.94054112e-02 
 4.36650000e-07  4.36650000e-07  8.45028496e-01  5.50000000e-01 -8.95386874e-02 
 4.36750000e-07  4.36750000e-07  8.45022190e-01  5.50000000e-01 -8.96578469e-02 
 4.36850000e-07  4.36850000e-07  8.45016670e-01  5.50000000e-01 -8.97628712e-02 
 4.36950000e-07  4.36950000e-07  8.45011937e-01  5.50000000e-01 -8.98537439e-02 
 4.37050000e-07  4.37050000e-07  8.45007992e-01  5.50000000e-01 -8.99304509e-02 
 4.37150000e-07  4.37150000e-07  8.45004835e-01  5.50000000e-01 -8.99929803e-02 
 4.37250000e-07  4.37250000e-07  8.45002467e-01  5.50000000e-01 -9.00413223e-02 
 4.37350000e-07  4.37350000e-07  8.45000888e-01  5.50000000e-01 -9.00754695e-02 
 4.37450000e-07  4.37450000e-07  8.45000099e-01  5.50000000e-01 -9.00954164e-02 
 4.37550000e-07  4.37550000e-07  8.45000099e-01  5.50000000e-01 -9.01011600e-02 
 4.37650000e-07  4.37650000e-07  8.45000888e-01  5.50000000e-01 -9.00926995e-02 
 4.37750000e-07  4.37750000e-07  8.45002467e-01  5.50000000e-01 -9.00700360e-02 
 4.37850000e-07  4.37850000e-07  8.45004835e-01  5.50000000e-01 -9.00331732e-02 
 4.37950000e-07  4.37950000e-07  8.45007992e-01  5.50000000e-01 -8.99821168e-02 
 4.38050000e-07  4.38050000e-07  8.45011937e-01  5.50000000e-01 -8.99168746e-02 
 4.38150000e-07  4.38150000e-07  8.45016670e-01  5.50000000e-01 -8.98374569e-02 
 4.38250000e-07  4.38250000e-07  8.45022190e-01  5.50000000e-01 -8.97438761e-02 
 4.38350000e-07  4.38350000e-07  8.45028496e-01  5.50000000e-01 -8.96361465e-02 
 4.38450000e-07  4.38450000e-07  8.45035587e-01  5.50000000e-01 -8.95142851e-02 
 4.38550000e-07  4.38550000e-07  8.45043462e-01  5.50000000e-01 -8.93783108e-02 
 4.38650000e-07  4.38650000e-07  8.45052119e-01  5.50000000e-01 -8.92282446e-02 
 4.38750000e-07  4.38750000e-07  8.45061558e-01  5.50000000e-01 -8.90641101e-02 
 4.38850000e-07  4.38850000e-07  8.45071777e-01  5.50000000e-01 -8.88859326e-02 
 4.38950000e-07  4.38950000e-07  8.45082774e-01  5.50000000e-01 -8.86937400e-02 
 4.39050000e-07  4.39050000e-07  8.45094547e-01  5.50000000e-01 -8.84875621e-02 
 4.39150000e-07  4.39150000e-07  8.45107095e-01  5.50000000e-01 -8.82674310e-02 
 4.39250000e-07  4.39250000e-07  8.45120416e-01  5.50000000e-01 -8.80333810e-02 
 4.39350000e-07  4.39350000e-07  8.45134507e-01  5.50000000e-01 -8.77854485e-02 
 4.39450000e-07  4.39450000e-07  8.45149367e-01  5.50000000e-01 -8.75236721e-02 
 4.39550000e-07  4.39550000e-07  8.45164993e-01  5.50000000e-01 -8.72480925e-02 
 4.39650000e-07  4.39650000e-07  8.45181382e-01  5.50000000e-01 -8.69587528e-02 
 4.39750000e-07  4.39750000e-07  8.45198532e-01  5.50000000e-01 -8.66556978e-02 
 4.39850000e-07  4.39850000e-07  8.45216440e-01  5.50000000e-01 -8.63389749e-02 
 4.39950000e-07  4.39950000e-07  8.45235103e-01  5.50000000e-01 -8.60086334e-02 
 4.40050000e-07  4.40050000e-07  8.45254519e-01  5.50000000e-01 -8.56647247e-02 
 4.40150000e-07  4.40150000e-07  8.45274685e-01  5.50000000e-01 -8.53073024e-02 
 4.40250000e-07  4.40250000e-07  8.45295596e-01  5.50000000e-01 -8.49364223e-02 
 4.40350000e-07  4.40350000e-07  8.45317251e-01  5.50000000e-01 -8.45521421e-02 
 4.40450000e-07  4.40450000e-07  8.45339644e-01  5.50000000e-01 -8.41545217e-02 
 4.40550000e-07  4.40550000e-07  8.45362774e-01  5.50000000e-01 -8.37436231e-02 
 4.40650000e-07  4.40650000e-07  8.45386636e-01  5.50000000e-01 -8.33195105e-02 
 4.40750000e-07  4.40750000e-07  8.45411227e-01  5.50000000e-01 -8.28822499e-02 
 4.40850000e-07  4.40850000e-07  8.45436542e-01  5.50000000e-01 -8.24319096e-02 
 4.40950000e-07  4.40950000e-07  8.45462578e-01  5.50000000e-01 -8.19685599e-02 
 4.41050000e-07  4.41050000e-07  8.45489330e-01  5.50000000e-01 -8.14922730e-02 
 4.41150000e-07  4.41150000e-07  8.45516795e-01  5.50000000e-01 -8.10031232e-02 
 4.41250000e-07  4.41250000e-07  8.45544967e-01  5.50000000e-01 -8.05011871e-02 
 4.41350000e-07  4.41350000e-07  8.45573843e-01  5.50000000e-01 -7.99865429e-02 
 4.41450000e-07  4.41450000e-07  8.45603418e-01  5.50000000e-01 -7.94592710e-02 
 4.41550000e-07  4.41550000e-07  8.45633688e-01  5.50000000e-01 -7.89194539e-02 
 4.41650000e-07  4.41650000e-07  8.45664646e-01  5.50000000e-01 -7.83671757e-02 
 4.41750000e-07  4.41750000e-07  8.45696290e-01  5.50000000e-01 -7.78025229e-02 
 4.41850000e-07  4.41850000e-07  8.45728613e-01  5.50000000e-01 -7.72255838e-02 
 4.41950000e-07  4.41950000e-07  8.45761610e-01  5.50000000e-01 -7.66364485e-02 
 4.42050000e-07  4.42050000e-07  8.45795277e-01  5.50000000e-01 -7.60352091e-02 
 4.42150000e-07  4.42150000e-07  8.45829608e-01  5.50000000e-01 -7.54219598e-02 
 4.42250000e-07  4.42250000e-07  8.45864597e-01  5.50000000e-01 -7.47967964e-02 
 4.42350000e-07  4.42350000e-07  8.45900239e-01  5.50000000e-01 -7.41598169e-02 
 4.42450000e-07  4.42450000e-07  8.45936529e-01  5.50000000e-01 -7.35111208e-02 
 4.42550000e-07  4.42550000e-07  8.45973461e-01  5.50000000e-01 -7.28508099e-02 
 4.42650000e-07  4.42650000e-07  8.46011028e-01  5.50000000e-01 -7.21789874e-02 
 4.42750000e-07  4.42750000e-07  8.46049225e-01  5.50000000e-01 -7.14957587e-02 
 4.42850000e-07  4.42850000e-07  8.46088046e-01  5.50000000e-01 -7.08012308e-02 
 4.42950000e-07  4.42950000e-07  8.46127485e-01  5.50000000e-01 -7.00955126e-02 
 4.43050000e-07  4.43050000e-07  8.46167535e-01  5.50000000e-01 -6.93787147e-02 
 4.43150000e-07  4.43150000e-07  8.46208190e-01  5.50000000e-01 -6.86509494e-02 
 4.43250000e-07  4.43250000e-07  8.46249445e-01  5.50000000e-01 -6.79123310e-02 
 4.43350000e-07  4.43350000e-07  8.46291291e-01  5.50000000e-01 -6.71629753e-02 
 4.43450000e-07  4.43450000e-07  8.46333723e-01  5.50000000e-01 -6.64029998e-02 
 4.43550000e-07  4.43550000e-07  8.46376734e-01  5.50000000e-01 -6.56325240e-02 
 4.43650000e-07  4.43650000e-07  8.46420318e-01  5.50000000e-01 -6.48516688e-02 
 4.43750000e-07  4.43750000e-07  8.46464466e-01  5.50000000e-01 -6.40605567e-02 
 4.43850000e-07  4.43850000e-07  8.46509173e-01  5.50000000e-01 -6.32593121e-02 
 4.43950000e-07  4.43950000e-07  8.46554431e-01  5.50000000e-01 -6.24480609e-02 
 4.44050000e-07  4.44050000e-07  8.46600233e-01  5.50000000e-01 -6.16269305e-02 
 4.44150000e-07  4.44150000e-07  8.46646572e-01  5.50000000e-01 -6.07960501e-02 
 4.44250000e-07  4.44250000e-07  8.46693441e-01  5.50000000e-01 -5.99555503e-02 
 4.44350000e-07  4.44350000e-07  8.46740831e-01  5.50000000e-01 -5.91055633e-02 
 4.44450000e-07  4.44450000e-07  8.46788737e-01  5.50000000e-01 -5.82462228e-02 
 4.44550000e-07  4.44550000e-07  8.46837149e-01  5.50000000e-01 -5.73776640e-02 
 4.44650000e-07  4.44650000e-07  8.46886061e-01  5.50000000e-01 -5.65000237e-02 
 4.44750000e-07  4.44750000e-07  8.46935465e-01  5.50000000e-01 -5.56134400e-02 
 4.44850000e-07  4.44850000e-07  8.46985352e-01  5.50000000e-01 -5.47180526e-02 
 4.44950000e-07  4.44950000e-07  8.47035716e-01  5.50000000e-01 -5.38139942e-02 
 4.45050000e-07  4.45050000e-07  8.47086548e-01  5.50000000e-01 -5.29014170e-02 
 4.45150000e-07  4.45150000e-07  8.47137839e-01  5.50000000e-01 -5.19804720e-02 
 4.45250000e-07  4.45250000e-07  8.47189583e-01  5.50000000e-01 -5.10512936e-02 
 4.45350000e-07  4.45350000e-07  8.47241771e-01  5.50000000e-01 -5.01140307e-02 
 4.45450000e-07  4.45450000e-07  8.47294394e-01  5.50000000e-01 -4.91688311e-02 
 4.45550000e-07  4.45550000e-07  8.47347444e-01  5.50000000e-01 -4.82158434e-02 
 4.45650000e-07  4.45650000e-07  8.47400913e-01  5.50000000e-01 -4.72552184e-02 
 4.45750000e-07  4.45750000e-07  8.47454793e-01  5.50000000e-01 -4.62871074e-02 
 4.45850000e-07  4.45850000e-07  8.47509074e-01  5.50000000e-01 -4.53116635e-02 
 4.45950000e-07  4.45950000e-07  8.47563749e-01  5.50000000e-01 -4.43290405e-02 
 4.46050000e-07  4.46050000e-07  8.47618809e-01  5.50000000e-01 -4.33393936e-02 
 4.46150000e-07  4.46150000e-07  8.47674245e-01  5.50000000e-01 -4.23428792e-02 
 4.46250000e-07  4.46250000e-07  8.47730048e-01  5.50000000e-01 -4.13396548e-02 
 4.46350000e-07  4.46350000e-07  8.47786209e-01  5.50000000e-01 -4.03298787e-02 
 4.46450000e-07  4.46450000e-07  8.47842720e-01  5.50000000e-01 -3.93137107e-02 
 4.46550000e-07  4.46550000e-07  8.47899571e-01  5.50000000e-01 -3.82913114e-02 
 4.46650000e-07  4.46650000e-07  8.47956755e-01  5.50000000e-01 -3.72628425e-02 
 4.46750000e-07  4.46750000e-07  8.48014261e-01  5.50000000e-01 -3.62284665e-02 
 4.46850000e-07  4.46850000e-07  8.48072080e-01  5.50000000e-01 -3.51883472e-02 
 4.46950000e-07  4.46950000e-07  8.48130204e-01  5.50000000e-01 -3.41426490e-02 
 4.47050000e-07  4.47050000e-07  8.48188623e-01  5.50000000e-01 -3.30915375e-02 
 4.47150000e-07  4.47150000e-07  8.48247328e-01  5.50000000e-01 -3.20351790e-02 
 4.47250000e-07  4.47250000e-07  8.48306310e-01  5.50000000e-01 -3.09737407e-02 
 4.47350000e-07  4.47350000e-07  8.48365560e-01  5.50000000e-01 -2.99073907e-02 
 4.47450000e-07  4.47450000e-07  8.48425067e-01  5.50000000e-01 -2.88362977e-02 
 4.47550000e-07  4.47550000e-07  8.48484824e-01  5.50000000e-01 -2.77606315e-02 
 4.47650000e-07  4.47650000e-07  8.48544819e-01  5.50000000e-01 -2.66805624e-02 
 4.47750000e-07  4.47750000e-07  8.48605044e-01  5.50000000e-01 -2.55962616e-02 
 4.47850000e-07  4.47850000e-07  8.48665490e-01  5.50000000e-01 -2.45079007e-02 
 4.47950000e-07  4.47950000e-07  8.48726146e-01  5.50000000e-01 -2.34156523e-02 
 4.48050000e-07  4.48050000e-07  8.48787004e-01  5.50000000e-01 -2.23196895e-02 
 4.48150000e-07  4.48150000e-07  8.48848053e-01  5.50000000e-01 -2.12201860e-02 
 4.48250000e-07  4.48250000e-07  8.48909284e-01  5.50000000e-01 -2.01173161e-02 
 4.48350000e-07  4.48350000e-07  8.48970687e-01  5.50000000e-01 -1.90112546e-02 
 4.48450000e-07  4.48450000e-07  8.49032253e-01  5.50000000e-01 -1.79021769e-02 
 4.48550000e-07  4.48550000e-07  8.49093971e-01  5.50000000e-01 -1.67902588e-02 
 4.48650000e-07  4.48650000e-07  8.49155833e-01  5.50000000e-01 -1.56756768e-02 
 4.48750000e-07  4.48750000e-07  8.49217828e-01  5.50000000e-01 -1.45586075e-02 
 4.48850000e-07  4.48850000e-07  8.49279946e-01  5.50000000e-01 -1.34392282e-02 
 4.48950000e-07  4.48950000e-07  8.49342178e-01  5.50000000e-01 -1.23177164e-02 
 4.49050000e-07  4.49050000e-07  8.49404514e-01  5.50000000e-01 -1.11942501e-02 
 4.49150000e-07  4.49150000e-07  8.49466944e-01  5.50000000e-01 -1.00690075e-02 
 4.49250000e-07  4.49250000e-07  8.49529458e-01  5.50000000e-01 -8.94216702e-03 
 4.49350000e-07  4.49350000e-07  8.49592047e-01  5.50000000e-01 -7.81390759e-03 
 4.49450000e-07  4.49450000e-07  8.49654700e-01  5.50000000e-01 -6.68440819e-03 
 4.49550000e-07  4.49550000e-07  8.49717407e-01  5.50000000e-01 -5.55384805e-03 
 4.49650000e-07  4.49650000e-07  8.49780159e-01  5.50000000e-01 -4.42240659e-03 
 4.49750000e-07  4.49750000e-07  8.49842946e-01  5.50000000e-01 -3.29026335e-03 
 4.49850000e-07  4.49850000e-07  8.49905758e-01  5.50000000e-01 -2.15759801e-03 
 4.49925000e-07  4.49925000e-07  8.49952877e-01  5.50000000e-01 -1.30786167e-03 
 4.50000000e-07  4.50000000e-07  8.50000000e-01  5.50000000e-01 -4.58011542e-04 
 4.50010000e-07  4.50010000e-07  8.50006283e-01  5.62000000e-01 -3.44674847e-04 
 4.50030000e-07  4.50030000e-07  8.50018850e-01  5.86000000e-01 -1.18987876e-04 
 4.50070000e-07  4.50070000e-07  8.50043982e-01  6.34000000e-01  3.23955965e-04 
 4.50150000e-07  4.50150000e-07  8.50094242e-01  7.30000000e-01  8.18339561e-04 
 4.50250000e-07  4.50250000e-07  8.50157054e-01  8.50000000e-01  3.13378355e-04 
 4.50350000e-07  4.50350000e-07  8.50219841e-01  9.70000000e-01 -1.00248574e-03 
 4.50425000e-07  4.50425000e-07  8.50266908e-01  1.06000000e+00 -3.11780702e-03 
 4.50500000e-07  4.50500000e-07  8.50313953e-01  1.15000000e+00 -5.34335879e-03 
 4.50510000e-07  4.50510000e-07  8.50320223e-01  1.15000000e+00 -5.45201061e-03 
 4.50530000e-07  4.50530000e-07  8.50332763e-01  1.15000000e+00 -5.62976468e-03 
 4.50570000e-07  4.50570000e-07  8.50357835e-01  1.15000000e+00 -6.00074324e-03 
 4.50650000e-07  4.50650000e-07  8.50407953e-01  1.15000000e+00 -6.90373338e-03 
 4.50750000e-07  4.50750000e-07  8.50470542e-01  1.15000000e+00 -8.02774164e-03 
 4.50850000e-07  4.50850000e-07  8.50533056e-01  1.15000000e+00 -9.16004590e-03 
 4.50950000e-07  4.50950000e-07  8.50595486e-01  1.15000000e+00 -1.02835061e-02 
 4.51050000e-07  4.51050000e-07  8.50657822e-01  1.15000000e+00 -1.14105417e-02 
 4.51150000e-07  4.51150000e-07  8.50720054e-01  1.15000000e+00 -1.25322277e-02 
 4.51250000e-07  4.51250000e-07  8.50782172e-01  1.15000000e+00 -1.36542711e-02 
 4.51350000e-07  4.51350000e-07  8.50844167e-01  1.15000000e+00 -1.47726302e-02 
 4.51450000e-07  4.51450000e-07  8.50906029e-01  1.15000000e+00 -1.58895971e-02 
 4.51550000e-07  4.51550000e-07  8.50967747e-01  1.15000000e+00 -1.70034713e-02 
 4.51650000e-07  4.51650000e-07  8.51029313e-01  1.15000000e+00 -1.81149673e-02 
 4.51750000e-07  4.51750000e-07  8.51090716e-01  1.15000000e+00 -1.92234301e-02 
 4.51850000e-07  4.51850000e-07  8.51151947e-01  1.15000000e+00 -2.03288986e-02 
 4.51950000e-07  4.51950000e-07  8.51212996e-01  1.15000000e+00 -2.14311417e-02 
 4.52050000e-07  4.52050000e-07  8.51273854e-01  1.15000000e+00 -2.25299565e-02 
 4.52150000e-07  4.52150000e-07  8.51334510e-01  1.15000000e+00 -2.36252486e-02 
 4.52250000e-07  4.52250000e-07  8.51394956e-01  1.15000000e+00 -2.47167296e-02 
 4.52350000e-07  4.52350000e-07  8.51455181e-01  1.15000000e+00 -2.58043565e-02 
 4.52450000e-07  4.52450000e-07  8.51515176e-01  1.15000000e+00 -2.68878260e-02 
 4.52550000e-07  4.52550000e-07  8.51574933e-01  1.15000000e+00 -2.79670898e-02 
 4.52650000e-07  4.52650000e-07  8.51634440e-01  1.15000000e+00 -2.90418657e-02 
 4.52750000e-07  4.52750000e-07  8.51693690e-01  1.15000000e+00 -3.01120809e-02 
 4.52850000e-07  4.52850000e-07  8.51752672e-01  1.15000000e+00 -3.11774823e-02 
 4.52950000e-07  4.52950000e-07  8.51811377e-01  1.15000000e+00 -3.22379718e-02 
 4.53050000e-07  4.53050000e-07  8.51869796e-01  1.15000000e+00 -3.32933228e-02 
 4.53150000e-07  4.53150000e-07  8.51927920e-01  1.15000000e+00 -3.43434165e-02 
 4.53250000e-07  4.53250000e-07  8.51985739e-01  1.15000000e+00 -3.53880475e-02 
 4.53350000e-07  4.53350000e-07  8.52043245e-01  1.15000000e+00 -3.64270821e-02 
 4.53450000e-07  4.53450000e-07  8.52100429e-01  1.15000000e+00 -3.74603306e-02 
 4.53550000e-07  4.53550000e-07  8.52157280e-01  1.15000000e+00 -3.84876498e-02 
 4.53650000e-07  4.53650000e-07  8.52213791e-01  1.15000000e+00 -3.95088611e-02 
 4.53750000e-07  4.53750000e-07  8.52269952e-01  1.15000000e+00 -4.05238159e-02 
 4.53850000e-07  4.53850000e-07  8.52325755e-01  1.15000000e+00 -4.15323436e-02 
 4.53950000e-07  4.53950000e-07  8.52381191e-01  1.15000000e+00 -4.25342928e-02 
 4.54050000e-07  4.54050000e-07  8.52436251e-01  1.15000000e+00 -4.35294989e-02 
 4.54150000e-07  4.54150000e-07  8.52490926e-01  1.15000000e+00 -4.45178096e-02 
 4.54250000e-07  4.54250000e-07  8.52545207e-01  1.15000000e+00 -4.54990649e-02 
 4.54350000e-07  4.54350000e-07  8.52599087e-01  1.15000000e+00 -4.64731129e-02 
 4.54450000e-07  4.54450000e-07  8.52652556e-01  1.15000000e+00 -4.74397975e-02 
 4.54550000e-07  4.54550000e-07  8.52705606e-01  1.15000000e+00 -4.83989679e-02 
 4.54650000e-07  4.54650000e-07  8.52758229e-01  1.15000000e+00 -4.93504713e-02 
 4.54750000e-07  4.54750000e-07  8.52810417e-01  1.15000000e+00 -5.02941587e-02 
