 time            time            v(in)           v(out)          i(vdd)         
 1.70050000e-09  1.70050000e-09  0.00000000e+00  2.00000000e+00 -2.01003277e-12 
 1.70150000e-09  1.70150000e-09  0.00000000e+00  2.00000000e+00 -2.01003190e-12 
 1.70250000e-09  1.70250000e-09  0.00000000e+00  2.00000000e+00 -2.01002886e-12 
 1.70350000e-09  1.70350000e-09  0.00000000e+00  2.00000000e+00 -2.01002756e-12 
 1.70450000e-09  1.70450000e-09  0.00000000e+00  2.00000000e+00 -2.01002669e-12 
 1.70550000e-09  1.70550000e-09  0.00000000e+00  2.00000000e+00 -2.01002756e-12 
 1.70650000e-09  1.70650000e-09  0.00000000e+00  2.00000000e+00 -2.01002713e-12 
 1.70750000e-09  1.70750000e-09  0.00000000e+00  2.00000000e+00 -2.01002453e-12 
 1.70850000e-09  1.70850000e-09  0.00000000e+00  2.00000000e+00 -2.01002409e-12 
 1.70950000e-09  1.70950000e-09  0.00000000e+00  2.00000000e+00 -2.01002366e-12 
 1.71050000e-09  1.71050000e-09  0.00000000e+00  2.00000000e+00 -2.01002106e-12 
 1.71150000e-09  1.71150000e-09  0.00000000e+00  2.00000000e+00 -2.01002106e-12 
 1.71250000e-09  1.71250000e-09  0.00000000e+00  2.00000000e+00 -2.01001585e-12 
 1.71350000e-09  1.71350000e-09  0.00000000e+00  2.00000000e+00 -2.01001021e-12 
 1.71450000e-09  1.71450000e-09  0.00000000e+00  2.00000000e+00 -2.01001325e-12 
 1.71550000e-09  1.71550000e-09  0.00000000e+00  2.00000000e+00 -2.01001108e-12 
 1.71650000e-09  1.71650000e-09  0.00000000e+00  2.00000000e+00 -2.01001108e-12 
 1.71750000e-09  1.71750000e-09  0.00000000e+00  2.00000000e+00 -2.01000631e-12 
 1.71850000e-09  1.71850000e-09  0.00000000e+00  2.00000000e+00 -2.01000414e-12 
 1.71950000e-09  1.71950000e-09  0.00000000e+00  2.00000000e+00 -2.01000414e-12 
 1.72050000e-09  1.72050000e-09  0.00000000e+00  2.00000000e+00 -2.01000414e-12 
 1.72150000e-09  1.72150000e-09  0.00000000e+00  2.00000000e+00 -2.01000718e-12 
 1.72250000e-09  1.72250000e-09  0.00000000e+00  2.00000000e+00 -2.01000414e-12 
 1.72350000e-09  1.72350000e-09  0.00000000e+00  2.00000000e+00 -2.01000241e-12 
 1.72450000e-09  1.72450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.72550000e-09  1.72550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.72650000e-09  1.72650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.72750000e-09  1.72750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.72850000e-09  1.72850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.72950000e-09  1.72950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73050000e-09  1.73050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73150000e-09  1.73150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73250000e-09  1.73250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73350000e-09  1.73350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73450000e-09  1.73450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73550000e-09  1.73550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73650000e-09  1.73650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73750000e-09  1.73750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73850000e-09  1.73850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.73950000e-09  1.73950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74050000e-09  1.74050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74150000e-09  1.74150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74250000e-09  1.74250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74350000e-09  1.74350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74450000e-09  1.74450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74550000e-09  1.74550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74650000e-09  1.74650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74750000e-09  1.74750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74850000e-09  1.74850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.74950000e-09  1.74950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75050000e-09  1.75050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75150000e-09  1.75150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75250000e-09  1.75250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75350000e-09  1.75350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75450000e-09  1.75450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75550000e-09  1.75550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75650000e-09  1.75650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75750000e-09  1.75750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75850000e-09  1.75850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.75950000e-09  1.75950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76050000e-09  1.76050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76150000e-09  1.76150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76250000e-09  1.76250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76350000e-09  1.76350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76450000e-09  1.76450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76550000e-09  1.76550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76650000e-09  1.76650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76750000e-09  1.76750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76850000e-09  1.76850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.76950000e-09  1.76950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77050000e-09  1.77050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77150000e-09  1.77150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77250000e-09  1.77250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77350000e-09  1.77350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77450000e-09  1.77450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77550000e-09  1.77550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77650000e-09  1.77650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77750000e-09  1.77750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77850000e-09  1.77850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.77950000e-09  1.77950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78050000e-09  1.78050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78150000e-09  1.78150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78250000e-09  1.78250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78350000e-09  1.78350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78450000e-09  1.78450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78550000e-09  1.78550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78650000e-09  1.78650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78750000e-09  1.78750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78850000e-09  1.78850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.78950000e-09  1.78950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79050000e-09  1.79050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79150000e-09  1.79150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79250000e-09  1.79250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79350000e-09  1.79350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79450000e-09  1.79450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79550000e-09  1.79550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79650000e-09  1.79650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79750000e-09  1.79750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79850000e-09  1.79850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.79950000e-09  1.79950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80050000e-09  1.80050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80150000e-09  1.80150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80250000e-09  1.80250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80350000e-09  1.80350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80450000e-09  1.80450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80550000e-09  1.80550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80650000e-09  1.80650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80750000e-09  1.80750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80850000e-09  1.80850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.80950000e-09  1.80950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81050000e-09  1.81050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81150000e-09  1.81150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81250000e-09  1.81250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81350000e-09  1.81350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81450000e-09  1.81450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81550000e-09  1.81550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81650000e-09  1.81650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81750000e-09  1.81750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81850000e-09  1.81850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.81950000e-09  1.81950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82050000e-09  1.82050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82150000e-09  1.82150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82250000e-09  1.82250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82350000e-09  1.82350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82450000e-09  1.82450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82550000e-09  1.82550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82650000e-09  1.82650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82750000e-09  1.82750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82850000e-09  1.82850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.82950000e-09  1.82950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83050000e-09  1.83050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83150000e-09  1.83150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83250000e-09  1.83250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83350000e-09  1.83350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83450000e-09  1.83450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83550000e-09  1.83550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83650000e-09  1.83650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83750000e-09  1.83750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83850000e-09  1.83850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.83950000e-09  1.83950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84050000e-09  1.84050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84150000e-09  1.84150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84250000e-09  1.84250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84350000e-09  1.84350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84450000e-09  1.84450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84550000e-09  1.84550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84650000e-09  1.84650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84750000e-09  1.84750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84850000e-09  1.84850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.84950000e-09  1.84950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85050000e-09  1.85050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85150000e-09  1.85150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85250000e-09  1.85250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85350000e-09  1.85350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85450000e-09  1.85450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85550000e-09  1.85550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85650000e-09  1.85650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85750000e-09  1.85750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85850000e-09  1.85850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.85950000e-09  1.85950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86050000e-09  1.86050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86150000e-09  1.86150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86250000e-09  1.86250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86350000e-09  1.86350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86450000e-09  1.86450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86550000e-09  1.86550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86650000e-09  1.86650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86750000e-09  1.86750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86850000e-09  1.86850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.86950000e-09  1.86950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87050000e-09  1.87050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87150000e-09  1.87150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87250000e-09  1.87250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87350000e-09  1.87350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87450000e-09  1.87450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87550000e-09  1.87550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87650000e-09  1.87650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87750000e-09  1.87750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87850000e-09  1.87850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.87950000e-09  1.87950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88050000e-09  1.88050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88150000e-09  1.88150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88250000e-09  1.88250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88350000e-09  1.88350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88450000e-09  1.88450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88550000e-09  1.88550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88650000e-09  1.88650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88750000e-09  1.88750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88850000e-09  1.88850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.88950000e-09  1.88950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89050000e-09  1.89050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89150000e-09  1.89150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89250000e-09  1.89250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89350000e-09  1.89350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89450000e-09  1.89450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89550000e-09  1.89550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89650000e-09  1.89650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89750000e-09  1.89750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89850000e-09  1.89850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.89950000e-09  1.89950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90050000e-09  1.90050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90150000e-09  1.90150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90250000e-09  1.90250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90350000e-09  1.90350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90450000e-09  1.90450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90550000e-09  1.90550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90650000e-09  1.90650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90750000e-09  1.90750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90850000e-09  1.90850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.90950000e-09  1.90950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91050000e-09  1.91050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91150000e-09  1.91150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91250000e-09  1.91250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91350000e-09  1.91350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91450000e-09  1.91450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91550000e-09  1.91550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91650000e-09  1.91650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91750000e-09  1.91750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91850000e-09  1.91850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.91950000e-09  1.91950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92050000e-09  1.92050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92150000e-09  1.92150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92250000e-09  1.92250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92350000e-09  1.92350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92450000e-09  1.92450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92550000e-09  1.92550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92650000e-09  1.92650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92750000e-09  1.92750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92850000e-09  1.92850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.92950000e-09  1.92950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93050000e-09  1.93050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93150000e-09  1.93150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93250000e-09  1.93250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93350000e-09  1.93350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93450000e-09  1.93450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93550000e-09  1.93550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93650000e-09  1.93650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93750000e-09  1.93750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93850000e-09  1.93850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.93950000e-09  1.93950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94050000e-09  1.94050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94150000e-09  1.94150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94250000e-09  1.94250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94350000e-09  1.94350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94450000e-09  1.94450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94550000e-09  1.94550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94650000e-09  1.94650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94750000e-09  1.94750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94850000e-09  1.94850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.94950000e-09  1.94950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95050000e-09  1.95050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95150000e-09  1.95150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95250000e-09  1.95250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95350000e-09  1.95350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95450000e-09  1.95450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95550000e-09  1.95550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95650000e-09  1.95650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95750000e-09  1.95750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95850000e-09  1.95850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.95950000e-09  1.95950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96050000e-09  1.96050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96150000e-09  1.96150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96250000e-09  1.96250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96350000e-09  1.96350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96450000e-09  1.96450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96550000e-09  1.96550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96650000e-09  1.96650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96750000e-09  1.96750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96850000e-09  1.96850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.96950000e-09  1.96950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97050000e-09  1.97050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97150000e-09  1.97150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97250000e-09  1.97250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97350000e-09  1.97350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97450000e-09  1.97450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97550000e-09  1.97550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97650000e-09  1.97650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97750000e-09  1.97750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97850000e-09  1.97850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.97950000e-09  1.97950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98050000e-09  1.98050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98150000e-09  1.98150000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98250000e-09  1.98250000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98350000e-09  1.98350000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98450000e-09  1.98450000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98550000e-09  1.98550000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98650000e-09  1.98650000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98750000e-09  1.98750000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98850000e-09  1.98850000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.98950000e-09  1.98950000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
 1.99050000e-09  1.99050000e-09  0.00000000e+00  2.00000000e+00 -2.01000154e-12 
